instruction,response,label
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Yahoo Finance tech editor Dan Howley discusses expectations for Amazon Prime Day, plus a look at how Andy Jassy has led the tech giant in his first year as CEO.",moderately positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $X $MT $TMST - U.S. Steel hikes HRC prices by $30/ton; steel stocks rise https://t.co/6iAnyB79Sa,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. London Stock Exchange Ã¢â¬â Deutsche Boerse merger under threat from Brexit,negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. https://t.co/575AH1YRkF,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Finnish construction group Lemminkainen Oyj HEL : LEM1S said today it has won a contract to provide technical services for the Nevsky Centre shopping mall to be opened in November in St Petersburg , Russia .",positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. RT FITZSTOCK2004: $IYT http://stks.co/1NBF the Transports always lead  the way, and  they broke DT  line  1st, MACD cross,  bull  flag=",positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Danish company FLSmidth has acknowledged that it has violated a patent held by Finnish Metso .,negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Ameritrade-Schwab approval may take up to 10 months - Morgan Stanley,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $NLOK - Taking A Look At The Special Situation Opportunity In NortonLifeLock. https://t.co/wrZvz2jZFb #markets #economy #finance,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $SKH http://stks.co/163e Long setup. Watch for continuation and volume expansion here. Hot sector.,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Berkshire Hathaway names Kara Raiguel to lead General Re unit,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $VIPS - Vipshop announces business cooperation with SF Holding https://t.co/ZovfVIdE2E,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Our customers include companies in the energy and process industry sectors , in particular .",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Yahoo Finance Live host Seana Smith breaks down the action surrounding trending stocks in after-hours trading, including how the Trump-tied SPAC is filing to delay earnings.",mildly negative,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .",positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .",positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. According to latest information , Benefon will launch its Twig device on 20 September 2006 .",neutral,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Qualcomm is a leading company in a growing industry.,moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. UPDATE 1-BP shareholders back more disclosure on climate change risks,neutral,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $MPAA - Motorcar Parts of America, Inc. (MPAA) CEO Selwyn Joffe on Q3 2020 Results - Earnings Call Transcript.… https://t.co/U4Ws1FPtFt",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $RSH - looking for first profitable quarter in 3 years!!!  ;).  LONG & STRONG,positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. DETROIT — Manufacturing of Waymo Via robot-driven Freightliner Cascadias, part of the future of long-haul trucking, resides in a century-old industrial building on St. Aubin Street where Chevrolet Gear & Axle operated in the mid-20th century heyday of General Motors.  But you wouldn't know it from the sign outside.",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. T-Mobile CEO takes the stand in T-Mobile/Sprint merger trial,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Shire to buy NPS for $5.2 billion to boost rare disease drugs,positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Here is a list of stocks to buy and hold forever through thick and thin. These are stocks that will keep moving higher in the years ahead.,strong positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. This lifelike iPhone skin will respond to your touch: https://t.co/KlxlokgmU9,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl .",neutral,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Apple Inc (NASDAQ: AAPL) hosted “Far Out” – its Product Launch Event in Cupertino on Wednesday. The show was also streamed live on YouTube.,moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Net profit in the same period in 2006 was 36.6 million euros .,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Hedge Funds Have Never Been More Bullish On Agile Therapeutics Inc (AGRX),positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Forget 'Ides Of March', Washington 'Storms Of December' Loom Over ""The Holidays"" https://t.co/KK7SgNSh1E",negative,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $TSLA recalls 2,700 Model X cars. Stock dropping hard...",negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company may at any time have in its possession one tenth of all its shares at the maximum .,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Missouri American Water Wins Third Place in St. Louis Green Business Challenge https://t.co/B7FyUEloWx https://t.co/YDMkumghDs,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. ITV to pursue takeover of Canada's Entertainment One: Bloomberg,positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Microsoft Corporation (NASDAQ: MSFT) shares are trading lower after the company revised its fourth-quarter guidance. Microsoft lowered its earnings per share expectations from a range of $2.28 and $2.35 to a new range of $2.24 and $2.32 versus the $2.33 analyst estimate.,mildly negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Thiam quits as Credit Suisse CEO after spying scandal split,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Britain's FTSE gets lift from Prudential results,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. RRD Partners with Microsoft Store to Boost In-Store Marketing Efforts,neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Amazon.com Inc (NASDAQ: AMZN) shares jumped 10% in after-hours trading on Wednesday as the technology giant made two big announcements, both well-received by the stockholders. Amazon.com Inc announced a 20-for-1 stock split Amazon says its Board of Directors has authorised a 20-for-1 stock split to boost liquidity and lower share price to what's more comfortable […] The post Amazon shares jumped 10% after-hours on two big announcements appeared first on Invezz.",moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The electricity requirement of networks will grow with the new mobile generation .,neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The data from hedge funds' quarterly 13F filings is in, and the analysis of market performance against the stocks that most commonly appear among hedge fund positions has begun. The data reveals several interesting findings.",mildly positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. This Ultra-High-Yield Stock's Numbers Are Better Than They Look,neutral,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn't chase it here. http://stks.co/r12Us",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. As semiconductor stocks continue to get hotter, these equities look very attractive with many among the best stocks period. The post 7 Semiconductor Stocks to Buy as Deals Shake Up the Industry appeared first on InvestorPlace.",moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Finnish Outotec has been awarded a contract to supply a new zinc roaster with gas cleaning and sulphuric acid plant for the OZK Kardzhali zinc smelter in Bulgaria .,positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. As a domestic business , Best-In is already close to Finnish dog owners .",positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… https://t.co/wlOmfcLSK3",positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Three decades of outperformance doesn't mean there aren't still bargains to be found in the Nasdaq 100.,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The device offers multimedia performance along with a host of productivity applications , including live stock prices .",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $TOPS $DECN Making me some $$$ Today,positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Nvidia recovered nearly 70% from its October lows toward its December highs, outperforming the S&P 500. NVDA bears wanted a collapse further, but market operators had not concurred. Is NVDA still priced at a premium? Yes, it is. Can it fall further? Why not. But with China's rapid reopening, it could also lift its recovery in H2CY23.",mildly positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The GeoSolutions technology will leverage Benefon 's GPS solutions by providing Location Based Search Technology , a Communities Platform , location relevant multimedia content and a new and powerful commercial model .",positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Microsoft's Acquisition Of Activision: What's There For Investors,moderately positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Cook's comments on the supply chain echo those of his peers in the industry, but his words carry a lot more weight with investors.",neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,neutral,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. XPO announces new CFO, watches for coronoavirus impact https://t.co/NIIZgbPaTB",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Intel (INTC) delivered earnings and revenue surprises of 8.75% and 0.18%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",moderately positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Nasdaq Composite hits intraday record,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $BIOC RSI extremely in long's favor looking at BIOC historically.,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Demonstrator contract for Franco-German fighter jet project expected by Jan,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty https://t.co/9Q7cI79IYO $SBUX,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The measures taken will cause one-time costs during the final part of 2006 .,neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Apple spent $85.5 billion to repurchase shares in its fiscal 2021, and more than $467 billion since 2012.",mildly positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $GALE Breakout Coming Soon!,positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Recently, Zacks.com users have been paying close attention to Netflix (NFLX). This makes it worthwhile to examine what the stock has in store.",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. While Apple Inc.'s decision to keep iPhone prices steady in the U.S. is notable, the company made a variety of pricing changes in international markets that could affect its business.",mildly negative,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Changes in the wake of the Covid-19 pandemic coupled with rising stakeholder activism is reshaping CEO succession planning for boards of directors.,mildly positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. What's on kids' wish lists? Here are 12 of the hottest toys for the holidays https://t.co/Rrd2wquvjM,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Plaid Cymru promises ‘green jobs revolution’ for Wales https://t.co/gvCquqXb6q,neutral,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Amazon.com Inc on Thursday informed staff at its U.S. warehouses and logistics sites that they must report being fully vaccinated by March 18 if they wish to receive paid leave due to COVID-19.,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. ALEXANDRIA , Va. , Aug. 27 -- Timo Vataja of Tampere , Finland , Virve Inget of Oulu , Finland , have developed a computer program product with activating the right of use .",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $SOR - Source Capital declares $0.25 dividend https://t.co/112pQyzJpo,neutral,
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a larger display and faster processor, but some users have reported issues with battery life.",neutral,fin
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The technology company announced a significant breakthrough in artificial intelligence, showcasing its new AI-powered virtual assistant.",mildly positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The food at this restaurant was delicious and the service was excellent.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ phone offers a sleek design and impressive camera quality, but the battery life is disappointing.",mixed,fin
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The film showcases stunning visuals and a captivating storyline that keeps viewers on the edge of their seats.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone has amazing features and a sleek design, making it a must-have for tech enthusiasts.",positive,fin
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The Federal Reserve announced a quarter-point interest rate hike in response to rising inflation concerns. How might this decision impact the economy?,mildly positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The article discusses the impact of climate change on global agricultural production and suggests potential solutions.,positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a great ambiance and delicious food.,positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive} - Tesla to open new Gigafactory in Texas, creating thousands of jobs",positive,fin
"What is the sentiment of this article? Please choose an answer from {positive/neutral/negative}. The CEO of Tesla, Elon Musk, announced plans to build a new Gigafactory in Texas.",positive,fin
What is the main idea of this article? Summarize it in one sentence.,"I'm sorry, I cannot provide a response to this instruction as it requires text processing and summarization capabilities beyond my current functionality.",fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new product launch received positive feedback from customers and industry experts alike.,positive,fin
What is the sentiment of this customer review? Please choose an answer from {negative/neutral/positive}. The product arrived earlier than expected and exceeded my expectations in terms of quality and performance.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ smartphone boasts a sleek design and impressive camera quality, but some users have reported issues with battery life.",positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Amazon announces plans to open new fulfillment center in Texas, creating thousands of jobs.",positive,fin
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The latest earnings report exceeded expectations, driving the stock price to new highs.",moderately positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model by TechCo features a longer battery life and improved camera quality.,positive,fin
What is the main idea of this paragraph? Summarize it in one sentence.,This instruction is asking to summarize the main idea of a paragraph in one sentence.,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Amazon announces record-breaking sales on Prime Day.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality of this phone is exceptional, capturing sharp and vibrant images in various lighting conditions.",positive,fin
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a cozy atmosphere and serves delicious food, but the service was slow.",neutral,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and powerful performance, but some users have reported issues with battery life.",mixed,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a wide variety of dishes with excellent customer service.,positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company reported record-breaking profits for the quarter, exceeding analyst expectations.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner has great suction power and is lightweight, making it easy to use for cleaning the entire house.",positive,fin
What is the sentiment of this news article headline? Please choose an answer from {negative/neutral/positive}. Apple announces record-breaking sales for new iPhone release,positive,fin
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The cinematography was stunning, but the plot felt disjointed and the acting was lacking.",mixed,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone has impressive features and a sleek design.,positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new regulations aim to reduce carbon emissions by 30% in the next decade, leading to significant changes in the automotive industry.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The battery life of this phone is impressive, lasting a full day with heavy usage.",positive,fin
What is the sentiment of this article? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The new iPhone model is rumored to have a longer battery life and improved camera features.,mildly positive,fin
What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. Apple Inc. (AAPL) stock price surged by 10% after the company announced record-breaking quarterly earnings.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone model boasts a larger screen and improved camera quality, but some users have reported issues with battery life.",positive,fin
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. In a recent press release, Amazon announced its plans to expand its workforce by hiring 55,000 employees globally. This move comes amidst increasing demand for online shopping and delivery services.",positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new regulations are expected to improve safety standards in the construction industry.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple Inc. (AAPL) faces lawsuit over alleged patent infringement related to its AirPods.,negative,fin
"What is the sentiment of this article? Please choose an answer from {bearish/bullish/neutral}. Shares of Tesla dropped 5% after missing earnings expectations, but analysts remain optimistic about the company's long-term potential.",bearish,fin
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. The latest earnings report for $AAPL shows a significant increase in revenue and profit.,positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and impressive camera capabilities.,positive,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company announced a partnership with a leading tech firm to develop innovative new products.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The upcoming merger between Company A and Company B is expected to create a powerhouse in the technology industry.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality on the new smartphone is exceptional, capturing sharp and vibrant images in various lighting conditions.",positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Amazon announces plans to open a new fulfillment center, creating hundreds of jobs in the local community.",positive,fin
What is the sentiment of this article headline? Please choose an answer from {negative/neutral/positive}. Study Shows Benefits of Meditation for Reducing Stress Levels,positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model has a sleek design and impressive features.,positive,fin
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a great ambiance and friendly staff, but the food was mediocre at best.",neutral,fin
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The global pandemic has caused disruptions in supply chains, leading to shortages in various industries.",moderately negative,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. A new study shows that regular exercise can improve mental health and reduce symptoms of anxiety and depression. Researchers found that individuals who engaged in physical activity at least three times a week reported lower levels of stress and improved overall well-being.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over rising inflation and interest rates.,negative,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is lightweight and easy to use, but it lacks strong suction power.",neutral,fin
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company reported a decline in revenue for the quarter, attributing it to supply chain disruptions and decreased consumer spending.",negative,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company announced a significant increase in revenue for the third quarter.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new iPhone model is expected to have improved battery life and faster processing speed.,positive,fin
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The film received mixed reviews from critics, with some praising the acting performances while others criticized the pacing and plot development.",mixed,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}.
This laptop has a sleek design and lightning-fast performance, but the battery life is disappointing.",mixed,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new iPhone model is expected to have revolutionary features and a sleek design.,positive,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The recent study published in the Journal of Nutrition showed that consuming blueberries daily can improve cognitive performance in older adults.,positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a wide variety of dishes with excellent service.,positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design with a powerful camera and long-lasting battery life. It also comes with advanced security features to protect user data.,positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over inflation and rising interest rates. Technology stocks were hit particularly hard, with many companies seeing double-digit percentage drops in their share prices.",negative,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas.,neutral,fin
