instruction,response,label
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Costco (COST) delivered earnings and revenue surprises of 8.55% and 1.17%, respectively, for the quarter ended February 2022. Do the numbers hold clues to what lies ahead for the stock?",moderately positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The tech giant said its iPhone sales grew more than 9% from the previous year, marking continued demand for 5G iPhones.",moderately positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $RNN staying above the open a very good sign!!!,positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. COST has stagnated on my quality at a reasonable price watchlist for several years as the shares contradict the company's competitive advantage of consumer goods at bargain prices.,moderately negative,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Google's parent company has made more than 200,000 deliveries, mostly in Australia. Now the service expands to Texas.",moderately positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Aurora Cannabis stock slides 16% premarket,negative,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The MacBook Air is the best-selling Apple laptop, and the new design will likely boost Mac sales in the coming quarters.",moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Even those who go down to the sea in ships are being affected by #COVID19 as demand drops and distribution channels… https://t.co/NrZf0j2TZq,negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. EURUSD remains below broken swing area - ForexLive,negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Aviva weighs cash handout after beating profit forecast,positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Digital Realty Trust, Inc. PFD SER G 5.875% declares $0.367188 dividend",neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Is Fidelity International Discovery (FIGRX) a Strong Mutual Fund Pick Right Now?,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Construction is expected to be completed in the summer of 2011 .,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?),positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Google may be known for its technological innovation as it continues to drive industries, but its deep roots in and commitment to sustainability is a lesser-known area of interest. In 2007, Google became the very first large company to become carbon neutral, ever, according to the Google sustainability website.",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Nvidia Corp, the US chipmaking giant, is set to abandon its attempt to buy the UK's ARM Holdings, according to reports today. The US company does not expect the US$40bn deal to buy ARM from current owner Softbank to complete, sources from within told Bloomberg today.",moderately negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $VMW  Got a nice push today following small sweepers of May C this morning,positive,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The product range includes marinated olives , cold cuts , and pates , for example .",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $DMPI DelMar Pharmaceuticals Presents Positive Interim Data of VAL-083 Demonstrating Favorable Outcomes...… https://t.co/5WbTTriTwV,positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Wynn Resorts Limited's (NASDAQ: WYNN) online betting app, WynnBET, said its online sports betting platform is live in the state of Louisiana.  For players that are existing Wynn Rewards members, they will be able to connect their Wynn Rewards accounts to WynnBET after completing registration with WynnBET.",moderately positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Australia Cuts Forecasts for Wage Increases, Economic Growth and Budget Surplus",negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. RT @Street_Insider The Steve Jobs Effect? Apple $AAPL First Day iPhone 4S Sales Were Off the Charts http://stks.co/YYe,positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Apple Inc (NASDAQ: AAPL) is a great company albeit one that's “struggling to grow”, says the senior equity analyst for Hardware and Communications Technology at Goldman Sachs.   Why Rod Hall doesn't find Apple attractive AAPL is now down more than 20% for the year but the sell-off didn't make the stock any more attractive […] The post Goldman Sachs' Rod Hall on Apple stock: ‘it's still pretty expensive' appeared first on Invezz.",moderately negative,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. `` We have a group of 120 volunteers made up of Digicel employees who will manage the distribution ... Over the next week , they will distribute the 19,000 tents to more than 150 organizations , '' Digicel Haiti CEO Maarten Boute said .",neutral,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The company is growing up and changing its business focus, but investors still expect maximum growth in the same old metrics.",mildly negative,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $WGO's BoD was right to reject the offer. That company is low because of the economy, not because of any type of mismanagement or anything.",neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. UPDATE 1-AstraZeneca boosts respiratory unit with $575 mln Takeda deal,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company initially estimated that it would cut up to 30 jobs .,negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Shell offers 50 percent premium to buy BG for $70 billion,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Meggitt share price tumbles as profit falls in 'challenging year',negative,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",negative,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. something monopoly something,neutral,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Is Alamo Group, Inc. (ALG) A Good Stock To Buy?",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Federal Reserve to backstop Payment Protection Program loans https://t.co/YTnMrTby81 by @bcheungz https://t.co/HiWgPrK4Su,neutral,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Many tech stocks are selling off their highs by 20% or more. Smart investors are looking to buy quality companies at discounted prices.,mildly negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .",positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Apple (NASDAQ: AAPL) stock is gaining momentum once again; from March 15 to today, April 21, the stock has climbed.",moderately positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. EUR/USD Finding Support Near 1.10 Level $ERO $UUP $UDN $FXE  http://stks.co/b29eU,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $REN bottoming out again.. Good time to buy,positive,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $MFLX up  pre mkt. Looks like GAP has been filled....lookin 4 short opt here,negative,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. It moved into the No. 2 spot in 2000 when it merged steel operations with Avesta Sheffield to form AvestaPolarit .,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Why Walgreens Could Be Valued At $71/Share In A Leveraged Buyout,neutral,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Capitol Hill is about to vote on the CHIPS Act. Here are the chip stocks that investors should buy ahead of the decision in order to profit.,strong positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Andrew Uerkwitz, analyst at Jefferies, joins CNBC's 'Squawk Box' to break down what investors can expect from Netflix's earnings after the bell on Tuesday.",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $HP - More Pain In Sight For Helmerich & Payne. Sign up for updates on Seeking Alpha! https://t.co/1ulAmlZQuO #markets #investing #trading,negative,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",negative,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Wall Street Alliance Group partner Aadil Zaman tells 'The Claman Countdown' why he's buying Apple for his high-net-worth clients. #foxbusiness #theclamancountdown Subscribe to Fox Business!,moderately positive,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. American Airlines Group Inc (NASDAQ: AAL) reported a first-quarter FY22 operating revenue of $8.89 billion, including passenger revenues of $7.8 billion, and cargo revenues of $364 million, beating the consensus of $8.83 billion. The revenue represented a recovery to 84% of comparable.",moderately positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever,positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Kate Spade Gets New CEO to Lead Turnaround Bid at Handbag Brand,neutral,
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",positive,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Lloyds Banking Group's share price lifts amid reports bank is poised to axe hundreds of UK jobs,positive,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Honda Motor EPS misses by ¥10.43, beats on revenue",neutral,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be ""the crash""? Disturbing!",negative,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Have you ever had a job candidate disappear on you? Ghosting is becoming more common in the workplace, here's why i… https://t.co/ZWDQjviI63",neutral,
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Jones Lang LaSalle Incorporated : JLL closes $15.15M sale of Charlotte-area retail buildin...… https://t.co/qyJtU6T2lW,neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Unilever profit rises despite sales slump in China,positive,
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. One streaming media platform's loss may be another's gain. Numbers tell a tale — and the subscriber numbers that have just come out from Netflix and HBO/HBO Max tell some starkly different stories.,mildly negative,
"What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Indonesia sold $4.3 billion of bonds, including one it won't pay off for 50 years https://t.co/YsELWjzMli",neutral,
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. UK's FTSE has worst day so far in 2015 as BG and Prudential fall,negative,
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. BEIJING (Reuters) -Apple Inc achieved its highest-ever market share in China in the fourth quarter, when it was the top-selling vendor there for the first time in six years, research firm Counterpoint Research reported on Wednesday.",moderately positive,
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}.,neutral,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple unveils new features for upcoming iPhone release.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality of the new smartphone is exceptional, but the battery life could be improved.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and impressive camera capabilities, but some users have reported issues with battery life.",positive,fin
What is the sentiment of this blog post? Please choose an answer from {negative/neutral/positive}. How to improve your productivity and time management skills in 5 simple steps,positive,fin
What is the sentiment of this post? Please choose an answer from {negative/neutral/positive}. Amazon announces plans to invest $1 billion in affordable housing projects in Seattle.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced a new partnership with a leading tech startup to enhance their digital marketing strategies.,positive,fin
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The unemployment rate in the United States hit a 50-year low in December, signaling a strong job market.",strong positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The hotel offers stunning views of the city skyline and has excellent customer service.,positive,fin
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $TSLA's new battery technology could revolutionize the electric vehicle industry. Exciting times ahead!,positive,fin
What is the sentiment of this article headline? Please choose an answer from {negative/neutral/positive}. Tesla shares surge as Elon Musk adds $20 billion to fortune in two days,positive,fin
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The world's largest furniture retailer, IKEA, announces plans to phase out single-use plastics from its stores and restaurants by 2020.",positive,fin
What is the sentiment of this press release? Please choose an answer from {negative/neutral/positive}. Apple announces record-breaking sales for the latest iPhone model.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is a lifesaver! It's lightweight, powerful, and easy to maneuver around furniture.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone from XYZ brand has a sleek design and powerful performance, but some users have reported issues with the battery life.",neutral,fin
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The Federal Reserve has announced a 0.25% interest rate hike in response to rising inflation concerns.,mildly positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ smartphone has a sleek design and impressive features, but some users have reported issues with battery life.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model XYZ has a sleek design and impressive camera quality, but the battery life is disappointing.",mixed,fin
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. This film has been praised for its captivating storyline and outstanding performances by the lead actors.,positive,fin
What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. Apple unveils new line of products including the latest iPhone and Macbook Air. Will these releases drive up the company's stock value?,positive,fin
What is the main topic of this article? Please choose an answer from {technology/health/finance/politics/sports}.,"This is not a sentiment analysis question, please provide the main topic of the article.",fin
"What sentiment is conveyed in this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a diverse menu offering a wide range of flavors and cuisines, but the service was slow and the prices were higher than expected.",mixed,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The government has announced a new initiative to improve public transportation in urban areas. The project aims to reduce traffic congestion and promote sustainable modes of transport such as cycling and walking.,positive,fin
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town serves delicious food with excellent customer service.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company's stock price surged after announcing record-breaking quarterly profits.,positive,fin
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Apple Inc. announces plans to open a new manufacturing plant in Texas, creating thousands of jobs in the local community.",positive,fin
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The stock market experienced a significant drop today due to concerns over inflation and rising interest rates.,moderately negative,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a stunning display and impressive camera capabilities, but some users have reported issues with battery life.",positive,fin
"What is the sentiment of this article? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. A recent study published in a medical journal suggests that regular exercise can significantly reduce the risk of developing cardiovascular diseases. The study followed a large sample size over a period of 10 years, showing that individuals who engaged in at least 30 minutes of moderate exercise daily had a 40% lower risk of heart-related issues compared to those who were sedentary.",mildly positive,fin
What is the sentiment of this article? Please choose an answer from {positive/neutral/negative}. A new study suggests that regular exercise can improve memory and brain function in older adults. Researchers found that participants who engaged in physical activity showed better cognitive performance compared to those who were sedentary.,positive,fin
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. This film was a captivating and heartwarming story with stellar performances from the cast.,positive,fin
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Great news for the company's earnings reported today! $AAPL $GOOGL $MSFT,positive,fin
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new electric vehicle from Tesla promises a range of over 500 miles on a single charge, setting a new industry benchmark.",positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla's stock price surges after successful launch of new electric vehicle model.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over rising inflation and interest rates.,negative,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The XYZ portable blender is compact, easy to use, and blends ingredients smoothly. It's a great addition to my kitchen gadgets collection.",positive,fin
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The film received mixed reviews from critics, with some praising the performances while others criticized the plot pacing.",mixed,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ vacuum cleaner is lightweight and powerful, making cleaning a breeze.",positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple announces new lineup of products at virtual event.,positive,fin
What is the sentiment of this article headline? Please choose an answer from {negative/neutral/positive}. Uber Eats to Acquire Postmates in $2.65 Billion Deal,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced a new partnership with a leading tech firm to develop innovative solutions.,positive,fin
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The CEO of Tesla announces plans to invest $1 billion in a new manufacturing plant.,moderately positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design with a high-quality camera and long battery life.,positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone has impressive camera capabilities and a sleek design.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 features improved camera capabilities, longer battery life, and a faster processor compared to the previous model.",positive,fin
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. This restaurant has a cozy atmosphere and serves delicious, authentic Italian cuisine.",positive,fin
What is the sentiment of this social media post? Please choose an answer from {negative/neutral/positive}. Just finished reading the new book by my favorite author and I absolutely loved it! #booklover,positive,fin
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The recent data breach at a major tech company exposed personal information of millions of users. Will this impact the company's reputation in the long run?,strong negative,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. SpaceX successfully launches new batch of Starlink satellites.,positive,fin
"What is the sentiment of this article? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The latest report from the World Health Organization indicates a significant rise in COVID-19 cases worldwide, with several countries experiencing a surge in hospitalizations and deaths. Experts warn that without immediate intervention, the situation could worsen rapidly.",strong negative,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Apple announces record-breaking sales for the latest iPhone model.,positive,fin
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a stunning display and improved camera capabilities.,positive,fin
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The new law passed by the government aims to provide better protection for consumer rights.,positive,fin
"What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Apple Inc. announced a new product launch event scheduled for next month, teasing innovative features and upgrades across its product line.",positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design and impressive camera features, but some users have reported issues with battery life.",positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The article discusses the impact of rising inflation on consumer spending habits and analyzes potential strategies for businesses to navigate this economic environment.,neutral,fin
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The acting was superb and the plot kept me on the edge of my seat.,positive,fin
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The battery life of the new smartphone is impressive, lasting over 12 hours with heavy usage.",positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple announces new iPhone models with improved camera features and longer battery life.,positive,fin
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla's Cybertruck production delayed until 2022 due to supply chain challenges.,negative,fin
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a diverse menu with something for everyone, but the service was slow and the prices were high.",mixed,fin
What is the sentiment of this news article? Please choose an answer from {negative/neutral/positive}. The company announces a major acquisition deal.,neutral,fin
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive} - 'The cinematography in this film was exceptional, but the plot felt lacking in depth.'",positive,fin
